eventID,occurrenceID,phylum,class,order,family,scientificName,basisOfRecord,individualCount,organismQuantity,organismQuantityType,occurrenceRemarks,rightsHolder,reference
AMLR2004_D0701_2241_1,AMLR2004_D0701_2241_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,0.000224399,n_m3,NA,NA,NA
AMLR2004_D0701_2241_1,AMLR2004_D0701_2241_1_234638,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona carlsbergi,HumanObservation,4,0.000897595,n_m3,NA,NA,NA
AMLR2004_D0701_2241_1,AMLR2004_D0701_2241_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,3,0.000673196,n_m3,NA,NA,NA
AMLR2004_D0702_2242_1,AMLR2004_D0702_2242_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,0.000261512,n_m3,NA,NA,NA
AMLR2004_D0706_2246_1,AMLR2004_D0706_2246_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,0.000316119,n_m3,NA,NA,NA
AMLR2004_D0706_2246_1,AMLR2004_D0706_2246_1_234627,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis annulata,HumanObservation,1,0.000316119,n_m3,NA,NA,NA
AMLR2004_D0706_2246_1,AMLR2004_D0706_2246_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,3,0.000948358,n_m3,NA,NA,NA
AMLR2004_D0711_2249_1,AMLR2004_D0711_2249_1_313400,Chordata,Actinopteri,Perciformes,Nototheniidae,Nototheniops larseni,HumanObservation,6,0.001472225,n_m3,NA,NA,NA
AMLR2004_D0808_2252_1,AMLR2004_D0808_2252_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000758794,n_m3,NA,NA,NA
AMLR2004_D0808_2252_1,AMLR2004_D0808_2252_1_313400,Chordata,Actinopteri,Perciformes,Nototheniidae,Nototheniops larseni,HumanObservation,2,0.000505863,n_m3,NA,NA,NA
AMLR2004_D0808_2252_1,AMLR2004_D0808_2252_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,1,0.000252931,n_m3,NA,NA,NA
AMLR2004_D0810_2253_1,AMLR2004_D0810_2253_1_313400,Chordata,Actinopteri,Perciformes,Nototheniidae,Nototheniops larseni,HumanObservation,1,0.000252509,n_m3,NA,NA,NA
AMLR2004_D0810_2253_1,AMLR2004_D0810_2253_1_234794,Chordata,Actinopteri,Perciformes,Bathydraconidae,Bathydraco antarcticus,HumanObservation,1,0.000252509,n_m3,NA,NA,NA
AMLR2004_D0902_2255_1,AMLR2004_D0902_2255_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,1,0.00025974,n_m3,NA,NA,NA
AMLR2004_D0907_2260_1,AMLR2004_D0907_2260_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.000456024,n_m3,NA,NA,NA
AMLR2004_D0907_2260_1,AMLR2004_D0907_2260_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,0.000684035,n_m3,NA,NA,NA
AMLR2004_D0908_2261_1,AMLR2004_D0908_2261_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000776609,n_m3,NA,NA,NA
AMLR2004_D0908_2261_1,AMLR2004_D0908_2261_1_313400,Chordata,Actinopteri,Perciformes,Nototheniidae,Nototheniops larseni,HumanObservation,1,0.00025887,n_m3,NA,NA,NA
AMLR2004_D0908_2261_1,AMLR2004_D0908_2261_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,2,0.000517739,n_m3,NA,NA,NA
AMLR2004_D0909_2262_1,AMLR2004_D0909_2262_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,10,0.002899351,n_m3,NA,NA,NA
AMLR2004_D0909_2262_1,AMLR2004_D0909_2262_1_313400,Chordata,Actinopteri,Perciformes,Nototheniidae,Nototheniops larseni,HumanObservation,5,0.001449675,n_m3,NA,NA,NA
AMLR2004_D0909_2262_1,AMLR2004_D0909_2262_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,2,0.00057987,n_m3,NA,NA,NA
AMLR2004_D0911_2263_1,AMLR2004_D0911_2263_1_313400,Chordata,Actinopteri,Perciformes,Nototheniidae,Nototheniops larseni,HumanObservation,1,0.000267751,n_m3,NA,NA,NA
AMLR2004_D0911_2263_1,AMLR2004_D0911_2263_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,0.000267751,n_m3,NA,NA,NA
AMLR2004_D1010_2264_1,AMLR2004_D1010_2264_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,0.000225079,n_m3,NA,NA,NA
AMLR2004_D1010_2264_1,AMLR2004_D1010_2264_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,5,0.001125393,n_m3,NA,NA,NA
AMLR2004_D1012_2265_1,AMLR2004_D1012_2265_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.00048319,n_m3,NA,NA,NA
AMLR2004_D1012_2265_1,AMLR2004_D1012_2265_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,1,0.000241595,n_m3,NA,NA,NA
AMLR2004_D1101_2266_1,AMLR2004_D1101_2266_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,0.000312245,n_m3,NA,NA,NA
AMLR2004_D1101_2266_1,AMLR2004_D1101_2266_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,2,0.000624489,n_m3,NA,NA,NA
AMLR2004_D1105_2268_1,AMLR2004_D1105_2268_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,56,0.014039456,n_m3,NA,NA,NA
AMLR2004_D1105_2268_1,AMLR2004_D1105_2268_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,60,0.015042275,n_m3,NA,NA,NA
AMLR2004_D1107_2269_1,AMLR2004_D1107_2269_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,8,0.002256171,n_m3,NA,NA,NA
AMLR2004_D1113_2271_1,AMLR2004_D1113_2271_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,1,0.000250275,n_m3,NA,NA,NA
AMLR2004_D1208_2272_1,AMLR2004_D1208_2272_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,8,0.002124218,n_m3,NA,NA,NA
AMLR2004_D1212_2273_1,AMLR2004_D1212_2273_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,0.000252835,n_m3,NA,NA,NA
AMLR2004_D1307_2274_1,AMLR2004_D1307_2274_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.000534824,n_m3,NA,NA,NA
